match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,prop_id,under_prop_id,agency
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harrison Petty,Melbourne Demons,Essendon Bombers,3.5,2.9,NA,5776,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Koltyn Tholstrup,Melbourne Demons,Essendon Bombers,3.5,3.1,NA,5780,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jake Bowey,Melbourne Demons,Essendon Bombers,3.5,3.1,NA,5779,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jaxon Prior,Essendon Bombers,Melbourne Demons,3.5,3.1,NA,5801,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Blake Howes,Melbourne Demons,Essendon Bombers,3.5,3.1,NA,5772,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harrison Jones,Essendon Bombers,Melbourne Demons,3.5,3.3,NA,5815,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jacob Farrow,Essendon Bombers,Melbourne Demons,3.5,3.3,NA,5799,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Max Gawn,Melbourne Demons,Essendon Bombers,3.5,3.3,NA,5781,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Hussien El Achkar,Essendon Bombers,Melbourne Demons,3.5,3.6,NA,5816,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jack Steele,Melbourne Demons,Essendon Bombers,5.5,1.48,NA,7603,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Will Setterfield,Essendon Bombers,Melbourne Demons,5.5,1.6,NA,7627,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,Melbourne Demons,5.5,1.68,NA,7629,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Tom Sparrow,Melbourne Demons,Essendon Bombers,5.5,1.72,NA,7608,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kysaiah Pickett,Melbourne Demons,Essendon Bombers,5.5,1.8,NA,6279,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kade Chandler,Melbourne Demons,Essendon Bombers,5.5,2.05,NA,7604,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sam Durham,Essendon Bombers,Melbourne Demons,5.5,2.4,NA,7635,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sullivan Robey,Essendon Bombers,Melbourne Demons,5.5,2.9,NA,7625,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Archer Day-Wicks,Essendon Bombers,Melbourne Demons,5.5,3.8,NA,7609,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Paddy Cross,Melbourne Demons,Essendon Bombers,5.5,4.2,NA,7607,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Luker Kentfield,Melbourne Demons,Essendon Bombers,5.5,5,NA,7637,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Xavier Duursma,Essendon Bombers,Melbourne Demons,5.5,5.5,NA,7628,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Nick Bryan,Essendon Bombers,Melbourne Demons,5.5,6,NA,7622,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Dyson Sharp,Essendon Bombers,Melbourne Demons,5.5,6,NA,7641,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Bayley Fritsch,Melbourne Demons,Essendon Bombers,5.5,7.5,NA,6378,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harry Sharp,Melbourne Demons,Essendon Bombers,5.5,7.5,NA,7602,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Nik Cox,Essendon Bombers,Melbourne Demons,5.5,8.5,NA,7623,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Bailey Laurie,Melbourne Demons,Essendon Bombers,5.5,9.5,NA,7600,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Elijah Tsatas,Essendon Bombers,Melbourne Demons,5.5,9.5,NA,7615,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harrison Petty,Melbourne Demons,Essendon Bombers,5.5,10,NA,7593,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kyle Langford,Essendon Bombers,Melbourne Demons,5.5,10,NA,7631,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Trent Rivers,Melbourne Demons,Essendon Bombers,5.5,10,NA,6377,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,Melbourne Demons,5.5,10,NA,7611,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Blake Howes,Melbourne Demons,Essendon Bombers,5.5,12,NA,6379,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jake Bowey,Melbourne Demons,Essendon Bombers,5.5,12,NA,7596,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jaxon Prior,Essendon Bombers,Melbourne Demons,5.5,12,NA,7618,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Koltyn Tholstrup,Melbourne Demons,Essendon Bombers,5.5,12,NA,7597,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jacob Farrow,Essendon Bombers,Melbourne Demons,5.5,13,NA,7616,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Max Gawn,Melbourne Demons,Essendon Bombers,5.5,13,NA,7598,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harrison Jones,Essendon Bombers,Melbourne Demons,5.5,13,NA,7632,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Hussien El Achkar,Essendon Bombers,Melbourne Demons,5.5,15,NA,7633,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jack Steele,Melbourne Demons,Essendon Bombers,7.5,2.4,NA,11919,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Will Setterfield,Essendon Bombers,Melbourne Demons,7.5,2.8,NA,11943,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,Melbourne Demons,7.5,3,NA,11945,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Tom Sparrow,Melbourne Demons,Essendon Bombers,7.5,3.1,NA,11924,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kysaiah Pickett,Melbourne Demons,Essendon Bombers,7.5,3.4,NA,7642,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kade Chandler,Melbourne Demons,Essendon Bombers,7.5,4.2,NA,11920,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sam Durham,Essendon Bombers,Melbourne Demons,7.5,5,NA,11951,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sullivan Robey,Essendon Bombers,Melbourne Demons,7.5,7,NA,11941,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Archer Day-Wicks,Essendon Bombers,Melbourne Demons,7.5,11,NA,11925,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Paddy Cross,Melbourne Demons,Essendon Bombers,7.5,13,NA,11923,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Luker Kentfield,Melbourne Demons,Essendon Bombers,7.5,19,NA,11953,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Xavier Duursma,Essendon Bombers,Melbourne Demons,7.5,21,NA,11944,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Nick Bryan,Essendon Bombers,Melbourne Demons,7.5,23,NA,11938,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Dyson Sharp,Essendon Bombers,Melbourne Demons,7.5,23,NA,11957,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Bayley Fritsch,Melbourne Demons,Essendon Bombers,7.5,31,NA,7645,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harry Sharp,Melbourne Demons,Essendon Bombers,7.5,31,NA,11918,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Nik Cox,Essendon Bombers,Melbourne Demons,7.5,41,NA,11939,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Elijah Tsatas,Essendon Bombers,Melbourne Demons,7.5,41,NA,11931,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Bailey Laurie,Melbourne Demons,Essendon Bombers,7.5,41,NA,11916,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Archie Perkins,Essendon Bombers,Melbourne Demons,7.5,51,NA,11927,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Trent Rivers,Melbourne Demons,Essendon Bombers,7.5,51,NA,7644,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kyle Langford,Essendon Bombers,Melbourne Demons,7.5,51,NA,11947,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Harrison Petty,Melbourne Demons,Essendon Bombers,7.5,51,NA,7650,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Jack Steele,Melbourne Demons,Essendon Bombers,9.5,4.5,NA,5558,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Will Setterfield,Essendon Bombers,Melbourne Demons,9.5,5.5,NA,5582,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Zach Merrett,Essendon Bombers,Melbourne Demons,9.5,6,NA,5584,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Tom Sparrow,Melbourne Demons,Essendon Bombers,9.5,6.5,NA,5563,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kysaiah Pickett,Melbourne Demons,Essendon Bombers,9.5,7.5,NA,5540,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Kade Chandler,Melbourne Demons,Essendon Bombers,9.5,10,NA,5559,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sam Durham,Essendon Bombers,Melbourne Demons,9.5,14,NA,5590,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Sullivan Robey,Essendon Bombers,Melbourne Demons,9.5,23,NA,5580,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Archer Day-Wicks,Essendon Bombers,Melbourne Demons,9.5,41,NA,5564,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Paddy Cross,Melbourne Demons,Essendon Bombers,9.5,51,NA,5562,NA,TAB
Melbourne Demons v Essendon Bombers,Melbourne Demons,Essendon Bombers,Player Tackles,Luker Kentfield,Melbourne Demons,Essendon Bombers,9.5,81,NA,5592,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jacob Konstanty,North Melbourne Kangaroos,West Coast Eagles,1.5,1.03,NA,15319,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cooper Duff-Tytler,West Coast Eagles,North Melbourne Kangaroos,1.5,1.04,NA,15356,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Taylor Goad,North Melbourne Kangaroos,West Coast Eagles,1.5,1.04,NA,15359,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jy Simpkin,North Melbourne Kangaroos,West Coast Eagles,1.5,1.04,NA,15320,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Elijah Hewett,West Coast Eagles,North Melbourne Kangaroos,1.5,1.04,NA,15361,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Brady Hough,West Coast Eagles,North Melbourne Kangaroos,1.5,1.04,NA,15333,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tom Cole,West Coast Eagles,North Melbourne Kangaroos,1.5,1.07,NA,15350,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Bailey J. Williams,West Coast Eagles,North Melbourne Kangaroos,1.5,1.09,NA,15331,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cooper Trembath,North Melbourne Kangaroos,West Coast Eagles,1.5,1.13,NA,15312,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Luke Parker,North Melbourne Kangaroos,West Coast Eagles,1.5,1.14,NA,15323,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Colby McKercher,North Melbourne Kangaroos,West Coast Eagles,1.5,1.2,NA,15311,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Liam Baker,West Coast Eagles,North Melbourne Kangaroos,1.5,1.2,NA,15342,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tom Gross,West Coast Eagles,North Melbourne Kangaroos,1.5,1.22,NA,15360,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Charlie Spargo,North Melbourne Kangaroos,West Coast Eagles,1.5,1.22,NA,15310,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Hamish Davis,West Coast Eagles,North Melbourne Kangaroos,1.5,1.25,NA,15335,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Ryan Maric,West Coast Eagles,North Melbourne Kangaroos,1.5,1.26,NA,15348,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cameron Zurhaar,North Melbourne Kangaroos,West Coast Eagles,1.5,1.3,NA,15330,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Caleb Daniel,North Melbourne Kangaroos,West Coast Eagles,1.5,1.3,NA,15308,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jack Darling,North Melbourne Kangaroos,West Coast Eagles,1.5,1.33,NA,15318,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Liam Duggan,West Coast Eagles,North Melbourne Kangaroos,1.5,1.33,NA,15343,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Brandon Starcevich,West Coast Eagles,North Melbourne Kangaroos,1.5,1.35,NA,15355,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Dylan Stephens,North Melbourne Kangaroos,West Coast Eagles,1.5,1.38,NA,15313,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Elliot Yeo,West Coast Eagles,North Melbourne Kangaroos,3.5,1.05,NA,15412,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tristan Xerri,North Melbourne Kangaroos,West Coast Eagles,3.5,1.07,NA,15405,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,George Wardlaw,North Melbourne Kangaroos,West Coast Eagles,3.5,1.1,NA,15393,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Luke Davies-Uniacke,North Melbourne Kangaroos,West Coast Eagles,3.5,1.26,NA,15399,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Harry Sheezel,North Melbourne Kangaroos,West Coast Eagles,3.5,1.38,NA,15395,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Milan Murdock,West Coast Eagles,North Melbourne Kangaroos,3.5,1.38,NA,15423,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Harley Reid,West Coast Eagles,North Melbourne Kangaroos,3.5,1.42,NA,15414,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tim Kelly,West Coast Eagles,North Melbourne Kangaroos,3.5,1.55,NA,15427,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Paul Curtis,North Melbourne Kangaroos,West Coast Eagles,3.5,1.72,NA,15403,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jacob Konstanty,North Melbourne Kangaroos,West Coast Eagles,3.5,2.05,NA,15397,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Elijah Hewett,West Coast Eagles,North Melbourne Kangaroos,3.5,2.1,NA,15439,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jy Simpkin,North Melbourne Kangaroos,West Coast Eagles,3.5,2.15,NA,15398,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cooper Duff-Tytler,West Coast Eagles,North Melbourne Kangaroos,3.5,2.15,NA,15434,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Brady Hough,West Coast Eagles,North Melbourne Kangaroos,3.5,2.15,NA,15411,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Taylor Goad,North Melbourne Kangaroos,West Coast Eagles,3.5,2.15,NA,15437,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tom Cole,West Coast Eagles,North Melbourne Kangaroos,3.5,2.3,NA,15428,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Bailey J. Williams,West Coast Eagles,North Melbourne Kangaroos,3.5,2.4,NA,15409,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cooper Trembath,North Melbourne Kangaroos,West Coast Eagles,3.5,2.7,NA,15390,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Luke Parker,North Melbourne Kangaroos,West Coast Eagles,3.5,2.75,NA,15401,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Colby McKercher,North Melbourne Kangaroos,West Coast Eagles,3.5,3.2,NA,15389,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Liam Baker,West Coast Eagles,North Melbourne Kangaroos,3.5,3.2,NA,15420,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Charlie Spargo,North Melbourne Kangaroos,West Coast Eagles,3.5,3.25,NA,15388,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tom Gross,West Coast Eagles,North Melbourne Kangaroos,3.5,3.3,NA,15438,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Hamish Davis,West Coast Eagles,North Melbourne Kangaroos,3.5,3.5,NA,15413,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Ryan Maric,West Coast Eagles,North Melbourne Kangaroos,3.5,3.6,NA,15426,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Caleb Daniel,North Melbourne Kangaroos,West Coast Eagles,3.5,3.8,NA,15386,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cameron Zurhaar,North Melbourne Kangaroos,West Coast Eagles,3.5,3.8,NA,15408,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jack Darling,North Melbourne Kangaroos,West Coast Eagles,3.5,4,NA,15396,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Brandon Starcevich,West Coast Eagles,North Melbourne Kangaroos,3.5,4.2,NA,15433,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Liam Duggan,West Coast Eagles,North Melbourne Kangaroos,3.5,4.2,NA,15421,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Dylan Stephens,North Melbourne Kangaroos,West Coast Eagles,3.5,4.5,NA,15391,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Elliot Yeo,West Coast Eagles,North Melbourne Kangaroos,5.5,1.58,NA,15617,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tristan Xerri,North Melbourne Kangaroos,West Coast Eagles,5.5,1.65,NA,15459,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,George Wardlaw,North Melbourne Kangaroos,West Coast Eagles,5.5,1.75,NA,15447,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Luke Davies-Uniacke,North Melbourne Kangaroos,West Coast Eagles,5.5,2.3,NA,15453,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Harry Sheezel,North Melbourne Kangaroos,West Coast Eagles,5.5,2.75,NA,15449,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Milan Murdock,West Coast Eagles,North Melbourne Kangaroos,5.5,2.75,NA,15628,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Harley Reid,West Coast Eagles,North Melbourne Kangaroos,5.5,2.9,NA,15619,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tim Kelly,West Coast Eagles,North Melbourne Kangaroos,5.5,3.5,NA,15632,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Paul Curtis,North Melbourne Kangaroos,West Coast Eagles,5.5,4.25,NA,15457,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Elijah Hewett,West Coast Eagles,North Melbourne Kangaroos,5.5,6,NA,15644,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jacob Konstanty,North Melbourne Kangaroos,West Coast Eagles,5.5,6,NA,15451,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Jy Simpkin,North Melbourne Kangaroos,West Coast Eagles,5.5,6.5,NA,15452,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Cooper Duff-Tytler,West Coast Eagles,North Melbourne Kangaroos,5.5,6.5,NA,15639,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Brady Hough,West Coast Eagles,North Melbourne Kangaroos,5.5,6.5,NA,15616,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Taylor Goad,North Melbourne Kangaroos,West Coast Eagles,5.5,6.5,NA,15642,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Tom Cole,West Coast Eagles,North Melbourne Kangaroos,5.5,7.5,NA,15633,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Bailey J. Williams,West Coast Eagles,North Melbourne Kangaroos,5.5,8,NA,15614,NA,TAB
North Melbourne Kangaroos v West Coast Eagles,North Melbourne Kangaroos,West Coast Eagles,Player Tackles,Luke Parker,North Melbourne Kangaroos,West Coast Eagles,5.5,10,NA,15455,NA,TAB
