match,home_team,away_team,player_name,player_team,line,over_price,opposition_team,market_name,agency
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Joel Amartey,Sydney Swans,1.5,1.12,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Izak Rankine,Adelaide Crows,1.5,1.16,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Errol Gulden,Sydney Swans,3.5,1.05,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mark Keane,Adelaide Crows,3.5,1.11,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,James Borlase,Adelaide Crows,3.5,1.13,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Jordan Dawson,Adelaide Crows,3.5,1.16,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Max Michalanney,Adelaide Crows,3.5,1.16,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mitchell Hinge,Adelaide Crows,3.5,1.17,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Nick Blakey,Sydney Swans,3.5,1.21,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Isaac Heeney,Sydney Swans,3.5,1.33,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Nick Murray,Adelaide Crows,3.5,1.35,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Tom McCartin,Sydney Swans,3.5,1.39,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Ben Keays,Adelaide Crows,3.5,1.47,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Chad Warner,Sydney Swans,3.5,1.49,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Hayden McLean,Sydney Swans,3.5,1.55,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Will Hayward,Sydney Swans,3.5,1.55,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Tom Papley,Sydney Swans,3.5,1.56,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Josh Rachele,Adelaide Crows,3.5,1.78,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Rory Laird,Adelaide Crows,3.5,1.85,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Chayce Jones,Adelaide Crows,3.5,1.87,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Joel Amartey,Sydney Swans,3.5,2.06,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Izak Rankine,Adelaide Crows,3.5,2.21,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Errol Gulden,Sydney Swans,5.5,1.42,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Billy Dowling,Adelaide Crows,5.5,1.6,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mark Keane,Adelaide Crows,5.5,1.67,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,James Borlase,Adelaide Crows,5.5,1.73,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Jordan Dawson,Adelaide Crows,5.5,1.81,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Max Michalanney,Adelaide Crows,5.5,1.85,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mitchell Hinge,Adelaide Crows,5.5,1.86,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Nick Blakey,Sydney Swans,5.5,1.99,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Isaac Heeney,Sydney Swans,5.5,2.48,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Nick Murray,Adelaide Crows,5.5,2.52,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Tom McCartin,Sydney Swans,5.5,2.7,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Ben Keays,Adelaide Crows,5.5,3,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Chad Warner,Sydney Swans,5.5,3.05,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Hayden McLean,Sydney Swans,5.5,3.35,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Will Hayward,Sydney Swans,5.5,3.35,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Tom Papley,Sydney Swans,5.5,3.4,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Josh Rachele,Adelaide Crows,5.5,4.2,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Rory Laird,Adelaide Crows,5.5,4.45,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Chayce Jones,Adelaide Crows,5.5,4.7,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Errol Gulden,Sydney Swans,7.5,2.36,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Billy Dowling,Adelaide Crows,7.5,2.94,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mark Keane,Adelaide Crows,7.5,3.05,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,James Borlase,Adelaide Crows,7.5,3.3,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Jordan Dawson,Adelaide Crows,7.5,3.55,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mitchell Hinge,Adelaide Crows,7.5,3.55,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Max Michalanney,Adelaide Crows,7.5,3.65,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Nick Blakey,Sydney Swans,7.5,4.2,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Isaac Heeney,Sydney Swans,7.5,6,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Errol Gulden,Sydney Swans,9.5,4.7,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Billy Dowling,Adelaide Crows,9.5,6,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mark Keane,Adelaide Crows,9.5,6,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,James Borlase,Adelaide Crows,9.5,7.5,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Jordan Dawson,Adelaide Crows,9.5,8,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mitchell Hinge,Adelaide Crows,9.5,8.25,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Max Michalanney,Adelaide Crows,9.5,8.5,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Errol Gulden,Sydney Swans,NA,3.2,Adelaide Crows,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Billy Dowling,Adelaide Crows,NA,4.1,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mark Keane,Adelaide Crows,NA,4.3,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,James Borlase,Adelaide Crows,NA,5.5,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Jordan Dawson,Adelaide Crows,NA,6.5,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Mitchell Hinge,Adelaide Crows,NA,7.25,Sydney Swans,Player Marks,TopSport
Adelaide Crows v Sydney Swans,Adelaide Crows,Sydney Swans,Max Michalanney,Adelaide Crows,NA,8.25,Sydney Swans,Player Marks,TopSport
