match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,prop_id,under_prop_id,agency
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Rioli,Gold Coast Suns,Adelaide Crows,29.5,11,NA,21701,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Josh Worrell,Adelaide Crows,Gold Coast Suns,29.5,14,NA,21677,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Brayden Fiorini,Gold Coast Suns,Adelaide Crows,29.5,15,NA,21687,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,James Peatling,Adelaide Crows,Gold Coast Suns,29.5,15,NA,21680,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Izak Rankine,Adelaide Crows,Gold Coast Suns,29.5,15,NA,21671,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Joel Jeffrey,Gold Coast Suns,Adelaide Crows,29.5,21,NA,21690,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Jepson,Gold Coast Suns,Adelaide Crows,29.5,26,NA,38279,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Keays,Adelaide Crows,Gold Coast Suns,29.5,28,NA,21667,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wayne Milera,Adelaide Crows,Gold Coast Suns,29.5,28,NA,21705,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Berry,Adelaide Crows,Gold Coast Suns,29.5,31,NA,21660,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mitchell Hinge,Adelaide Crows,Gold Coast Suns,29.5,31,NA,21665,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Curtin,Adelaide Crows,Gold Coast Suns,29.5,34,NA,21662,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bailey Humphrey,Gold Coast Suns,Adelaide Crows,29.5,41,NA,21689,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Taylor Walker,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21676,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wil Powell,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21695,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Zac Taylor,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21674,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Clohesy,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21686,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Riley Thilthorpe,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21675,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Luke Pedlar,Adelaide Crows,Gold Coast Suns,29.5,51,NA,38250,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Leonardo Lombard,Gold Coast Suns,Adelaide Crows,29.5,51,NA,38292,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben King,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21691,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jed Walter,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21699,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bodhi Uwland,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21698,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Alex Neal-Bullen,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21678,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Long,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21692,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Nick Murray,Adelaide Crows,Gold Coast Suns,29.5,51,NA,38220,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jarrod Witts,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21706,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Connor Budarick,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21685,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Oscar Adams,NA,NA,29.5,51,NA,21703,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Darcy Fogarty,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21664,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mark Keane,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21666,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Reilly OBrien,NA,NA,29.5,51,NA,21669,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Isaac Cumming,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21679,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ethan Read,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21696,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Max Michalanney,Adelaide Crows,Gold Coast Suns,29.5,51,NA,21681,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Ainsworth,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21682,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mac Andrew,Gold Coast Suns,Adelaide Crows,29.5,51,NA,21684,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Noah Anderson,Gold Coast Suns,Adelaide Crows,34.5,3.2,NA,21401,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jordan Dawson,Adelaide Crows,Gold Coast Suns,34.5,6.5,NA,21381,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Matt Rowell,Gold Coast Suns,Adelaide Crows,34.5,8,NA,21415,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Rory Laird,Adelaide Crows,Gold Coast Suns,34.5,11,NA,21386,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,John Noble,Gold Coast Suns,Adelaide Crows,34.5,12,NA,21420,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Flanders,Gold Coast Suns,Adelaide Crows,34.5,16,NA,21406,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jake Soligo,Adelaide Crows,Gold Coast Suns,34.5,41,NA,21391,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Rioli,Gold Coast Suns,Adelaide Crows,34.5,51,NA,21419,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Josh Worrell,Adelaide Crows,Gold Coast Suns,34.5,67,NA,21395,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mitchell Hinge,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21383,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bailey Humphrey,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21407,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Connor Budarick,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21403,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Taylor Walker,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21394,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mac Andrew,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21402,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Ainsworth,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21400,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Isaac Cumming,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21397,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Reilly OBrien,NA,NA,34.5,81,NA,21387,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jed Walter,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21417,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Nick Murray,Adelaide Crows,Gold Coast Suns,34.5,81,NA,38218,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Jepson,Gold Coast Suns,Adelaide Crows,34.5,81,NA,38278,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Leonardo Lombard,Gold Coast Suns,Adelaide Crows,34.5,81,NA,38293,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Luke Pedlar,Adelaide Crows,Gold Coast Suns,34.5,81,NA,38248,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Oscar Adams,NA,NA,34.5,81,NA,21421,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Brayden Fiorini,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21405,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ethan Read,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21414,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Clohesy,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21404,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Izak Rankine,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21389,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Zac Taylor,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21392,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Alex Neal-Bullen,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21396,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bodhi Uwland,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21416,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wil Powell,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21413,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mark Keane,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21384,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Riley Thilthorpe,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21393,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Joel Jeffrey,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21408,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Berry,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21378,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Curtin,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21380,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Darcy Fogarty,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21382,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wayne Milera,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21423,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Keays,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21385,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Max Michalanney,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21399,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,James Peatling,Adelaide Crows,Gold Coast Suns,34.5,81,NA,21398,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Long,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21410,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben King,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21409,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jarrod Witts,Gold Coast Suns,Adelaide Crows,34.5,81,NA,21424,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Noah Anderson,Gold Coast Suns,Adelaide Crows,39.5,7.5,NA,21260,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jordan Dawson,Adelaide Crows,Gold Coast Suns,39.5,21,NA,21240,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Matt Rowell,Gold Coast Suns,Adelaide Crows,39.5,28,NA,21274,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,John Noble,Gold Coast Suns,Adelaide Crows,39.5,41,NA,21279,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Rory Laird,Adelaide Crows,Gold Coast Suns,39.5,41,NA,21245,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Flanders,Gold Coast Suns,Adelaide Crows,39.5,67,NA,21265,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jarrod Witts,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21283,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Izak Rankine,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21248,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ethan Read,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21273,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Taylor Walker,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21253,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bodhi Uwland,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21275,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wayne Milera,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21282,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Darcy Fogarty,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21241,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Jepson,Gold Coast Suns,Adelaide Crows,39.5,101,NA,38272,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Nick Murray,Adelaide Crows,Gold Coast Suns,39.5,101,NA,38214,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Keays,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21244,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Bailey Humphrey,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21266,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Isaac Cumming,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21256,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Curtin,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21239,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mitchell Hinge,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21242,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Luke Pedlar,Adelaide Crows,Gold Coast Suns,39.5,101,NA,38243,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Leonardo Lombard,Gold Coast Suns,Adelaide Crows,39.5,101,NA,38286,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Max Michalanney,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21258,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,James Peatling,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21257,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Berry,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21237,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Joel Jeffrey,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21267,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Josh Worrell,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21254,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Zac Taylor,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21251,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mark Keane,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21243,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Riley Thilthorpe,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21252,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Reilly OBrien,NA,NA,39.5,101,NA,21246,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Sam Clohesy,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21263,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jed Walter,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21276,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Connor Budarick,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21262,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Alex Neal-Bullen,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21255,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Mac Andrew,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21261,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Ainsworth,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21259,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Jake Soligo,Adelaide Crows,Gold Coast Suns,39.5,101,NA,21250,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Wil Powell,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21272,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Oscar Adams,NA,NA,39.5,101,NA,21280,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben King,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21268,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Daniel Rioli,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21278,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Ben Long,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21269,NA,TAB
Adelaide Crows v Gold Coast Suns,Adelaide Crows,Gold Coast Suns,Player Disposals,Brayden Fiorini,Gold Coast Suns,Adelaide Crows,39.5,101,NA,21264,NA,TAB
